material_id,formula,chemsys,elements,nelements,nsites,volume,density,crystal_system,spacegroup_symbol,spacegroup_number,band_gap,is_gap_direct,is_metal,efermi,e_electronic,e_ionic,e_total,n_refractive,weighted_work_function,weighted_surface_energy,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,total_magnetization,total_magnetization_normalized_vol,ordering,num_magnetic_sites,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,theoretical,deprecated,has_props,possible_species,database_IDs,site_density,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,near_hull,gap_category,has_dielectric_data,has_elastic_data,has_experimental_ref,task_ids,regime_calc,estrutura_esperada,usar_em_analise,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-1222021,Mn2Cu10Sb4S13,Cu-Mn-S-Sb,"['Cu', 'Mn', 'S', 'Sb']",4,29,570.4967283862425,4.800371173297119,Tetragonal,I-42m,121,0.0788,True,False,5.14961112,,,,,,,-12.280656020135844,-0.380574081360948,0.029256882873559,False,,10.0014337,0.017531097379455,FM,6,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Mn2+', 'S2-', 'Sb3+']",{},0.0508328944883382,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-1356675', 'mp-1222021', 'mp-1884302']",GGA,kesterita,True,16.0,51.0,35.0,25.93103448275862,9.032104637336504,16.0,52.0,88.0,36.0,76.82758620689656,12.271105826397145,88.0,32.065,121.76,89.69500000000001,56.86969275862069,22.505124233055888,32.065,388.36,1519.0,1130.6399999999999,871.7068965517242,433.34549346016644,388.36,7.0,16.0,9.0,13.517241379310345,2.6349583828775267,16.0,3.0,5.0,2.0,3.689655172413793,0.6183115338882282,3.0,105.0,139.0,34.0,121.34482758620689,14.65398335315101,105.0,1.55,2.58,1.03,2.201379310344828,0.3394530321046374,2.58,1.0,2.0,1.0,1.6551724137931034,0.4518430439952437,2.0,0.0,4.0,4.0,2.206896551724138,1.8263971462544593,4.0,0.0,10.0,10.0,5.172413793103448,4.661117717003567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.03448275862069,3.0011890606420932,6.0,0.0,1.0,1.0,0.3448275862068966,0.4518430439952437,0.0,0.0,3.0,3.0,1.3103448275862069,1.0844233055885848,2.0,0.0,5.0,5.0,0.3448275862068966,0.6420927467300832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.6896551724137931,2.0,10.4875862069,31.56,21.072413793099997,20.453260255648274,7.845789700274435,25.786875,0.0,2.202,2.202,0.9871034482758619,1.089217598097503,2.202,0.0,0.000310120689655,0.000310120689655,2.1387633769310344e-05,3.982524908768133e-05,0.0,70.0,225.0,155.0,146.82758620689654,68.87990487514864,70.0
mp-1226169,Cu10Hg2Sb4S13,Cu-Hg-S-Sb,"['Cu', 'Hg', 'S', 'Sb']",4,29,590.2835378028437,5.458931794384935,Tetragonal,I-42m,121,0.025999999999999,False,False,4.86764777,,,,,,,-4.275642361724138,-0.416553189396551,0.019692715852495,False,,0.0007959,1.348335078024542e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Hg2+', 'Cu+', 'S2-', 'Sb3+']",{},0.0491289323567178,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-1353899', 'mp-1871116', 'mp-1226169']",GGA,kesterita,True,16.0,80.0,64.0,29.724137931034484,12.803804994054698,16.0,64.0,88.0,24.0,78.13793103448276,10.734839476813317,88.0,32.065,200.59,168.525,66.9146551724138,33.56772889417361,32.065,234.32,1357.77,1123.45,783.1082758620689,429.60718192627826,388.36,11.0,16.0,5.0,13.862068965517242,2.2306777645659928,16.0,3.0,6.0,3.0,3.8275862068965516,0.741973840665874,3.0,105.0,139.0,34.0,120.86206896551724,14.22116527942925,105.0,1.9,2.58,0.6800000000000002,2.232413793103448,0.3116290130796671,2.58,1.0,2.0,1.0,1.6551724137931034,0.4518430439952437,2.0,0.0,4.0,4.0,2.206896551724138,1.8263971462544593,4.0,0.0,10.0,10.0,5.517241379310345,4.946492271105826,0.0,0.0,14.0,14.0,0.9655172413793104,1.7978596908442332,0.0,6.0,26.0,20.0,10.344827586206897,3.895362663495838,6.0,0.0,1.0,1.0,0.3448275862068966,0.4518430439952437,0.0,0.0,3.0,3.0,1.3103448275862069,1.0844233055885848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6551724137931034,0.6801426872770511,2.0,11.07,31.56,20.49,21.47050163495862,7.172759748247324,25.786875,0.0,2.202,2.202,0.9871034482758619,1.089217598097503,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,143.31034482758622,65.72651605231867,70.0
mp-1227581,Cd2Cu10Sb4S13,Cd-Cu-S-Sb,"['Cd', 'Cu', 'S', 'Sb']",4,29,592.1187659244058,4.947433508433204,Tetragonal,I-42m,121,0.3896,False,False,4.81440867,,,,,,,-12.601920816112855,-0.327931772890873,0.031726729999997,False,,0.000605499999999,1.022598902189332e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Sb3+', 'Cd2+', 'S2-', 'Cu+']",{},0.0489766608810745,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-1356358', 'mp-1237968', 'mp-1865947', 'mp-1227581']",GGA,kesterita,True,16.0,51.0,35.0,27.517241379310345,10.325802615933412,16.0,64.0,88.0,24.0,78.06896551724138,10.815695600475623,88.0,32.065,121.76,89.69500000000001,60.83334482758621,25.792309155766944,32.065,388.36,1357.77,969.41,807.9289655172414,405.64237812128414,388.36,11.0,16.0,5.0,13.862068965517242,2.2306777645659928,16.0,3.0,5.0,2.0,3.7586206896551726,0.6801426872770512,3.0,105.0,144.0,39.0,121.6896551724138,14.963139120095125,105.0,1.69,2.58,0.8900000000000001,2.211034482758621,0.33079667063020224,2.58,1.0,2.0,1.0,1.6551724137931034,0.4518430439952437,2.0,0.0,4.0,4.0,2.206896551724138,1.8263971462544593,4.0,0.0,10.0,10.0,5.517241379310345,4.946492271105826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.379310344827585,3.0297265160523184,6.0,0.0,1.0,1.0,0.3448275862068966,0.4518430439952437,0.0,0.0,3.0,3.0,1.3103448275862069,1.0844233055885848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6551724137931034,0.6801426872770511,2.0,11.07,31.56,20.49,21.07446120689655,7.117485136741974,25.786875,0.0,2.202,2.202,0.9871034482758619,1.089217598097503,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,145.24137931034483,67.4577883472057,70.0
mp-1229020,Al8Zn3CdS16,Al-Cd-S-Zn,"['Al', 'Cd', 'S', 'Zn']",4,28,524.4134838155487,3.285307612627941,Trigonal,R3m,160,2.4821,True,False,4.03935374,,,,,,,-9.356193946607144,-1.16911616875,0.010569692678569,False,,0.0023468,4.475094696126153e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cd2+', 'Zn2+', 'S2-', 'Al3+']",{},0.0533929825684047,False,True,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,False,"['mp-1347536', 'mp-1229020', 'mp-1879194']",GGA,relacionada,True,13.0,48.0,35.0,17.785714285714285,4.775510204081632,16.0,69.0,88.0,19.0,81.03571428571429,7.959183673469387,88.0,26.9815386,112.411,85.42946140000001,37.05154674285715,11.45320093061225,32.065,388.36,933.47,545.11,584.0635714285714,223.6612244897959,388.36,12.0,16.0,4.0,14.571428571428571,1.6326530612244898,16.0,3.0,5.0,2.0,3.1785714285714284,0.3061224489795917,3.0,105.0,144.0,39.0,112.78571428571429,8.89795918367347,105.0,1.61,2.58,0.97,2.1714285714285713,0.4669387755102041,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,6.0,1.7142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,13.96,25.786875,11.826874999999998,21.635892857142856,4.743979591836734,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,132.0,70.85714285714286,70.0
mp-560831,Na6P4Pb3S16,Na-P-Pb-S,"['Na', 'P', 'Pb', 'S']",4,29,695.9268485240042,3.332101756006162,Trigonal,R3m,160,2.3264,False,False,2.71783251,,,,,,,-4.654342842413794,-0.963014449891284,0.0,True,-0.014432827844822,0.0034007,4.886576810784879e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Na+', 'S2-', 'P5+', 'Pb2+']",{'icsd': ['icsd-280724']},0.0416710464059639,False,True,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,True,"['mp-1442885', 'mp-1654626', 'mp-1890974', 'mp-560831', 'mp-739129', 'mp-2301290', 'mp-1732321', 'mp-724606', 'mp-2099530', 'mp-723940']",GGA,relacionada,True,11.0,82.0,71.0,21.655172413793103,12.485136741973841,16.0,2.0,88.0,86.0,68.79310344827586,27.63852556480381,88.0,22.98976928,207.2,184.21023072,48.15426426482758,32.90601429003567,32.065,317.3,600.61,283.31,396.8968965517241,42.14753864447085,388.36,1.0,16.0,15.0,12.551724137931034,4.780023781212843,16.0,3.0,6.0,3.0,3.310344827586207,0.5564803804994054,3.0,105.0,166.0,61.0,122.13793103448276,23.08680142687277,105.0,0.93,2.58,1.65,2.1589655172413793,0.5085374554102259,2.58,1.0,2.0,1.0,1.793103448275862,0.3281807372175981,2.0,0.0,4.0,4.0,2.8275862068965516,1.3412604042806184,4.0,0.0,10.0,10.0,1.0344827586206897,1.8549346016646848,0.0,0.0,14.0,14.0,1.4482758620689655,2.596908442330559,0.0,1.0,28.0,27.0,7.103448275862069,4.3234244946492275,6.0,0.0,1.0,1.0,0.20689655172413793,0.3281807372175981,0.0,0.0,4.0,4.0,1.9310344827586208,0.7990487514863258,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1379310344827585,0.623067776456599,2.0,22.5702380952,29.2433333333,6.6730952381,26.298653530365517,1.5932495328627831,25.786875,0.0,2.202,2.202,1.4390344827586206,0.8931938168846612,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,109.55172413793103,73.31272294887039,70.0
mp-1224229,K10Zn4Sn4S17,K-S-Sn-Zn,"['K', 'S', 'Sn', 'Zn']",4,35,1028.1992020550306,2.701186557855463,Trigonal,R3m,160,2.1377,False,False,0.95213615,,,,,,,-4.119092936857143,-1.184043788285713,0.0,True,-0.016814742357147,0.0020487,1.992512730904017e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'Sn4+', 'Zn2+', 'S2-']",{},0.0340400964424467,False,True,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,False,"['mp-1224229', 'mp-1350733', 'mp-1681977']",GGA,relacionada,True,16.0,50.0,34.0,22.34285714285714,8.071836734693877,16.0,3.0,88.0,85.0,60.628571428571426,32.93061224489796,88.0,32.065,118.71,86.645,47.78422857142857,20.233495510204083,32.065,336.53,692.68,356.15,421.6702857142857,81.0101551020408,388.36,1.0,16.0,15.0,11.028571428571428,5.730612244897959,16.0,3.0,5.0,2.0,3.6285714285714286,0.6106122448979593,3.0,105.0,203.0,98.0,138.82857142857142,36.708571428571425,105.0,0.82,2.58,1.7600000000000002,1.9,0.6742857142857144,2.58,1.0,2.0,1.0,1.7142857142857142,0.4081632653061224,2.0,0.0,4.0,4.0,2.1714285714285713,1.7763265306122449,4.0,0.0,10.0,10.0,2.2857142857142856,3.5265306122448976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,6.171428571428572,3.1216326530612246,6.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,4.0,4.0,1.4285714285714286,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.8,2.0,13.96,73.1066666667,59.14666666669999,38.81210119048571,19.596894557836734,25.786875,0.0,2.202,2.202,1.0695428571428571,1.100101224489796,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,137.71428571428572,65.77959183673471,70.0
mp-1079541,ZnCu2SnS4,Cu-S-Sn-Zn,"['Cu', 'S', 'Sn', 'Zn']",4,8,158.3930417553635,4.607265294297925,Tetragonal,I-4,82,0.094399999999999,True,False,4.69880199,,,,,,,-4.45945013125,-0.707285174374999,0.0,True,-0.007524636249999,0.0,0.0,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Sn4+', 'Zn2+', 'S2-']","{'icsd': ['icsd-262388', 'icsd-189286', 'icsd-628895']}",0.0505072692041353,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,True,"['mp-2235323', 'mp-2286271', 'mp-1929467', 'mp-2285218', 'mp-1703873', 'mp-1435234', 'mp-2188795', 'mp-1595151', 'mp-1092331', 'mp-1524098', 'mp-2235058', 'mp-2912417', 'mp-2340564', 'mp-1079541', 'mp-2286810']",GGA,kesterita,True,16.0,50.0,34.0,25.25,9.25,16.0,64.0,88.0,24.0,78.625,9.71875,88.0,32.065,118.71,86.645,54.930249999999994,22.86525,32.065,388.36,1357.77,969.41,683.3425,339.548125,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,3.625,0.625,3.0,105.0,139.0,34.0,118.125,13.125,105.0,1.65,2.58,0.9300000000000002,2.21625,0.3637500000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,11.07,33.285,22.214999999999996,21.566562499999996,7.1499218749999995,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,133.125,63.125,70.0
mp-11175,LiZnPS4,Li-P-S-Zn,"['Li', 'P', 'S', 'Zn']",4,7,153.98989737362206,2.497266967183973,Tetragonal,I-4,82,2.731199999999999,False,False,1.76933536,4.758372793333333,3.0336335,7.792006293333332,2.181369476575056,,,-4.537172941428571,-0.946639962568026,0.0,True,-0.018047722670068,1.62e-05,1.05201706581402e-07,NM,0,,,1.048,0.288,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['P5+', 'Zn2+', 'Li+', 'S2-']",{'icsd': ['icsd-95785']},0.0454575275351737,False,False,False,True,True,IBSC ampliado superior (2.6–3.2 eV),True,False,True,"['mp-2720056', 'mp-2475714', 'mp-2475774', 'mp-1784606', 'mp-11175', 'mp-2552453', 'mp-678559', 'mp-663475', 'mp-2651681', 'mp-1704109', 'mp-2475763', 'mp-1435982', 'mp-690069', 'mp-2466924', 'mp-2475645', 'mp-2720075', 'mp-1115135', 'mp-2720206', 'mp-2475687', 'mp-2720054', 'mp-2475586', 'mp-2475670', 'mp-2720048']",GGA,kesterita,True,3.0,30.0,27.0,16.0,4.0,16.0,1.0,88.0,87.0,72.14285714285714,21.22448979591837,88.0,6.941,65.38,58.43899999999999,33.07925171428571,9.228785224489794,32.065,317.3,692.68,375.37999999999994,431.01571428571424,81.23959183673466,388.36,1.0,16.0,15.0,13.142857142857142,3.795918367346939,16.0,2.0,4.0,2.0,3.0,0.2857142857142857,3.0,105.0,128.0,23.0,111.0,8.0,105.0,0.98,2.58,1.6,2.162857142857143,0.48448979591836744,2.58,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632655,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,6.0,1.7142857142857142,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7142857142857142,0.6938775510204083,2.0,13.96,25.786875,11.826874999999998,22.3244387755,4.027298347914285,25.786875,0.0,2.202,2.202,1.4904285714285714,0.8516734693877551,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,100.71428571428571,63.306122448979586,70.0
mp-1215558,ZnAg2GeS4,Ag-Ge-S-Zn,"['Ag', 'Ge', 'S', 'Zn']",4,8,176.95041939490488,4.5236130059032345,Tetragonal,I-4,82,0.9342,True,False,2.47888809,7.407939733333332,3.216281283333332,10.624221016666665,2.7217530625193262,,,-4.14439529625,-0.629615587291665,0.0,True,-0.013462344374999,0.0001012,5.719116142592989e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ag+', 'Zn2+', 'S2-', 'Ge4+']",{},0.0452104042892726,False,False,True,False,True,PV ampliado inferior (0.7–1.0 eV),True,False,False,"['mp-1215558', 'mp-1620055', 'mp-1408829', 'mp-1833534', 'mp-1751085', 'mp-2305456', 'mp-1542105', 'mp-1540084', 'mp-2093924']",GGA,kesterita,True,16.0,47.0,31.0,27.5,11.5,16.0,65.0,88.0,23.0,78.75,9.3125,88.0,32.065,107.8682,75.8032,60.25205,28.18705,32.065,388.36,1234.93,846.57,740.9225000000001,364.6231250000001,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,3.75,0.75,3.0,105.0,145.0,40.0,119.0,14.0,105.0,1.65,2.58,0.9300000000000002,2.23,0.3500000000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,13.96,25.786875,11.826874999999998,21.596562499999997,4.5424218750000005,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,143.625,73.625,70.0
mp-1223852,InGa(AgS2)2,Ag-Ga-In-S,"['Ag', 'Ga', 'In', 'S']",4,8,188.87789336671275,4.646689907511782,Tetragonal,I-4,82,0.6488,True,False,2.82858819,,,,,,,-14.197448712499998,-0.588790021406248,0.001019741875001,False,,0.0005296,2.803927926979597e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ga3+', 'Ag+', 'S2-', 'In3+']",{},0.0423554067519576,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-1395511', 'mp-1223852', 'mp-2094566', 'mp-1789778', 'mp-1619767', 'mp-2304796', 'mp-1752714']",GGA,kesterita,True,16.0,49.0,33.0,29.75,13.75,16.0,65.0,88.0,23.0,78.875,9.125,88.0,32.065,114.818,82.753,66.06717499999999,34.002175,32.065,302.91,1234.93,932.02,594.4950000000001,320.2175000000001,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,3.875,0.875,3.0,105.0,145.0,40.0,121.75,16.75,105.0,1.78,2.58,0.8,2.22125,0.35875,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,9.0,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,16.33,25.786875,9.456875,22.365625,3.8948437499999993,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,116.625,59.78125,70.0
